"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 5  0  0  5]
 [ 1  4  5 10]
 [16  9  3  2]]","[-9, 32]",41,"[-17, 39]",56,"[-14, 38]",52,"[-13, 34]",47,"[-14, 38]",52,"[-13, 34]",47

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 3  2  3 12]
 [16  9  3  2]]","[-16, 30]",46,"[-21, 33]",54,"[-19, 33]",52,"[-18, 34]",52,"[-19, 33]",52,"[-18, 34]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 2  3  4 11]
 [16  9  3  2]]","[-19, 27]",46,"[-23, 31]",54,"[-20, 31]",51,"[-20, 32]",52,"[-20, 31]",51,"[-20, 32]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 2  3  4 11]
 [17  8  2  3]]","[-13, 34]",47,"[-17, 37]",54,"[-17, 35]",52,"[-19, 37]",56,"[-17, 35]",52,"[-19, 37]",56

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 1  4  5 10]
 [16  9  4  1]]","[-22, 23]",45,"[-23, 32]",55,"[-22, 29]",51,"[-24, 26]",50,"[-22, 29]",51,"[-24, 26]",50

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 2  3  4 11]
 [15 10  5  0]]","[-23, 21]",44,"[-24, 32]",56,"[-23, 30]",53,"[-25, 24]",49,"[-23, 30]",53,"[-25, 24]",49

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 1  4  4  1]
 [ 2  3  4 11]
 [16  9  4  1]]","[-25, 19]",44,"[-28, 26]",54,"[-27, 25]",52,"[-27, 25]",52,"[-27, 25]",52,"[-27, 25]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 4  1  1  4]
 [ 2  3  4 11]
 [16  9  3  2]]","[-12, 35]",47,"[-16, 39]",55,"[-13, 38]",51,"[-16, 35]",51,"[-13, 38]",51,"[-16, 35]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 1  4  5 10]
 [16  9  3  2]]","[-22, 22]",44,"[-25, 30]",55,"[-23, 29]",52,"[-24, 28]",52,"[-23, 29]",52,"[-24, 28]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 4  1  1  4]
 [ 3  2  3 12]
 [15 10  4  1]]","[-12, 33]",45,"[-17, 39]",56,"[-14, 38]",52,"[-15, 34]",49,"[-14, 38]",52,"[-15, 34]",49

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 2  3  4 11]
 [15 10  4  1]]","[-20, 25]",45,"[-22, 33]",55,"[-21, 31]",52,"[-23, 27]",50,"[-21, 31]",52,"[-23, 27]",50

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 1  4  4  1]
 [ 2  3  4 11]
 [17  8  2  3]]","[-20, 27]",47,"[-24, 29]",53,"[-24, 27]",51,"[-22, 33]",55,"[-24, 27]",51,"[-22, 33]",55

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 1  4  4  1]
 [ 2  3  4 11]
 [16  9  3  2]]","[-21, 23]",44,"[-26, 27]",53,"[-25, 24]",49,"[-24, 28]",52,"[-25, 24]",49,"[-24, 28]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 1  4  5 10]
 [17  8  3  2]]","[-20, 21]",41,"[-24, 30]",54,"[-22, 28]",50,"[-23, 27]",50,"[-22, 28]",50,"[-23, 27]",50

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 2  3  4 11]
 [16  9  3  2]]","[-18, 26]",44,"[-23, 31]",54,"[-21, 30]",51,"[-20, 31]",51,"[-21, 30]",51,"[-20, 31]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 4  1  1  4]
 [ 2  3  4 11]
 [16  9  4  1]]","[-16, 31]",47,"[-18, 37]",55,"[-15, 36]",51,"[-19, 33]",52,"[-15, 36]",51,"[-19, 33]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 4  1  1  4]
 [ 2  3  4 11]
 [15 10  4  1]]","[-17, 27]",44,"[-19, 37]",56,"[-16, 35]",51,"[-20, 29]",49,"[-16, 35]",51,"[-20, 29]",49

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 0  5  6  9]
 [17  8  3  2]]","[-22, 22]",44,"[-25, 32]",57,"[-23, 29]",52,"[-24, 27]",51,"[-23, 29]",52,"[-24, 27]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 4  1  1  4]
 [ 2  3  4 11]
 [15 10  5  0]]","[-19, 23]",42,"[-22, 36]",58,"[-21, 35]",56,"[-21, 24]",45,"[-21, 35]",56,"[-21, 24]",45

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 2  3  4 11]
 [16  9  3  2]]","[-15, 29]",44,"[-19, 35]",54,"[-18, 33]",51,"[-19, 32]",51,"[-18, 33]",51,"[-19, 32]",51

