
"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [23  2  1  4]]","[25, 56]",31,"[13, 56]",43,"[19, 56]",37,"[20, 56]",36,"[19, 56]",37,"[20, 56]",36

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 3  2  2 23]
 [22  3  0  5]]","[16, 53]",37,"[3, 53]",50,"[11, 53]",42,"[11, 52]",41,"[10, 53]",43,"[11, 52]",41

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  1  4]]","[21, 54]",33,"[9, 54]",45,"[17, 54]",37,"[15, 54]",39,"[16, 54]",38,"[15, 54]",39

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  1  4]]","[22, 54]",32,"[10, 54]",44,"[17, 54]",37,"[18, 54]",36,"[16, 54]",38,"[18, 54]",36

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[27, 55]",28,"[16, 55]",39,"[22, 55]",33,"[18, 55]",37,"[22, 55]",33,"[18, 55]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  0  5]]","[23, 54]",31,"[11, 54]",43,"[17, 54]",37,"[17, 54]",37,"[16, 54]",38,"[17, 54]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[29, 55]",26,"[16, 55]",39,"[22, 55]",33,"[23, 55]",32,"[22, 55]",33,"[23, 55]",32

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  1 24]
 [23  2  1  4]]","[20, 55]",35,"[12, 55]",43,"[18, 55]",37,"[14, 55]",41,"[17, 55]",38,"[14, 55]",41

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 3  2  2 23]
 [24  1  2  3]]","[8, 49]",41,"[4, 49]",45,"[9, 49]",40,"[4, 52]",48,"[9, 49]",40,"[4, 52]",48

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [23  2  2  3]]","[12, 51]",39,"[4, 52]",48,"[11, 51]",40,"[7, 52]",45,"[10, 51]",41,"[7, 52]",45

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [24  1  2  3]]","[19, 54]",35,"[7, 55]",48,"[13, 55]",42,"[16, 54]",38,"[12, 55]",43,"[16, 54]",38

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [23  2  0  5]]","[26, 55]",29,"[12, 55]",43,"[18, 55]",37,"[20, 55]",35,"[18, 55]",37,"[20, 55]",35

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [23  2  0  5]]","[21, 55]",34,"[11, 55]",44,"[18, 55]",37,"[14, 55]",41,"[18, 55]",37,"[14, 55]",41

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[29, 55]",26,"[17, 55]",38,"[22, 55]",33,"[21, 55]",34,"[22, 55]",33,"[21, 55]",34

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [24  1  1  4]]","[24, 56]",32,"[12, 56]",44,"[19, 56]",37,"[19, 56]",37,"[18, 56]",38,"[19, 56]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[29, 55]",26,"[18, 55]",37,"[22, 55]",33,"[23, 55]",32,"[22, 55]",33,"[23, 55]",32

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  0  5]]","[27, 56]",29,"[17, 56]",39,"[24, 56]",32,"[21, 56]",35,"[23, 56]",33,"[21, 56]",35

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[29, 55]",26,"[16, 55]",39,"[22, 55]",33,"[24, 55]",31,"[22, 55]",33,"[24, 55]",31

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[25, 55]",30,"[16, 55]",39,"[22, 55]",33,"[16, 55]",39,"[22, 55]",33,"[16, 55]",39

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  0  5]]","[30, 56]",26,"[18, 56]",38,"[24, 56]",32,"[23, 56]",33,"[24, 56]",32,"[23, 56]",33

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  1  4]]","[24, 55]",31,"[11, 55]",44,"[18, 55]",37,"[18, 55]",37,"[17, 55]",38,"[18, 55]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  1 24]
 [22  3  0  5]]","[21, 55]",34,"[11, 55]",44,"[18, 55]",37,"[15, 55]",40,"[17, 55]",38,"[15, 55]",40

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  0  5]]","[30, 56]",26,"[19, 56]",37,"[24, 56]",32,"[25, 56]",31,"[24, 56]",32,"[25, 56]",31

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 3  2  2 23]
 [22  3  0  5]]","[15, 52]",37,"[3, 53]",50,"[11, 53]",42,"[8, 52]",44,"[10, 53]",43,"[8, 52]",44

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 3  2  1 24]
 [22  3  0  5]]","[18, 54]",36,"[6, 54]",48,"[12, 54]",42,"[13, 54]",41,"[11, 54]",43,"[13, 54]",41

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  1  4]]","[14, 53]",39,"[9, 52]",43,"[15, 53]",38,"[11, 53]",42,"[15, 53]",38,"[11, 53]",42

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  0 25]
 [23  2  0  5]]","[31, 58]",27,"[20, 58]",38,"[25, 58]",33,"[25, 58]",33,"[25, 58]",33,"[25, 58]",33

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [23  2  0  5]]","[22, 55]",33,"[11, 55]",44,"[18, 55]",37,"[18, 55]",37,"[17, 55]",38,"[18, 55]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[25, 55]",30,"[16, 55]",39,"[22, 55]",33,"[19, 55]",36,"[22, 55]",33,"[19, 55]",36

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  0  5]]","[22, 54]",32,"[11, 54]",43,"[17, 54]",37,"[18, 54]",36,"[17, 54]",37,"[18, 54]",36

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  1 24]
 [22  3  0  5]]","[23, 55]",32,"[11, 55]",44,"[18, 55]",37,"[16, 55]",39,"[17, 55]",38,"[16, 55]",39

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 3  2  1 24]
 [22  3  0  5]]","[17, 54]",37,"[6, 54]",48,"[12, 54]",42,"[13, 54]",41,"[11, 54]",43,"[13, 54]",41

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[28, 55]",27,"[17, 55]",38,"[22, 55]",33,"[22, 55]",33,"[22, 55]",33,"[22, 55]",33

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  1  4]]","[24, 55]",31,"[11, 55]",44,"[18, 55]",37,"[18, 55]",37,"[17, 55]",38,"[18, 55]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[30, 55]",25,"[16, 55]",39,"[22, 55]",33,"[24, 55]",31,"[22, 55]",33,"[24, 55]",31

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [22  3  1  4]]","[23, 55]",32,"[12, 55]",43,"[18, 55]",37,"[18, 55]",37,"[17, 55]",38,"[18, 55]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [22  3  0  5]]","[29, 56]",27,"[17, 56]",39,"[23, 56]",33,"[23, 56]",33,"[23, 56]",33,"[23, 56]",33

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [23  2  1  4]]","[18, 54]",36,"[10, 53]",43,"[17, 54]",37,"[14, 54]",40,"[16, 54]",38,"[14, 54]",40

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  0  5]]","[22, 54]",32,"[10, 54]",44,"[17, 54]",37,"[17, 54]",37,"[17, 54]",37,"[17, 54]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 3  2  2 23]
 [22  3  0  5]]","[15, 53]",38,"[3, 53]",50,"[11, 53]",42,"[11, 53]",42,"[11, 53]",42,"[11, 53]",42

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [23  2  1  4]]","[19, 54]",35,"[11, 53]",42,"[17, 54]",37,"[12, 54]",42,"[17, 54]",37,"[12, 54]",42

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[29, 55]",26,"[18, 55]",37,"[22, 55]",33,"[21, 55]",34,"[22, 55]",33,"[21, 55]",34

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  1  4]]","[22, 55]",33,"[11, 55]",44,"[18, 55]",37,"[17, 55]",38,"[18, 55]",37,"[17, 55]",38

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [22  3  1  4]]","[21, 55]",34,"[11, 55]",44,"[18, 55]",37,"[16, 55]",39,"[17, 55]",38,"[16, 55]",39

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  0 25]
 [23  2  1  4]]","[18, 56]",38,"[12, 56]",44,"[18, 56]",38,"[15, 56]",41,"[18, 56]",38,"[15, 56]",41

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 3  2  2 23]
 [23  2  1  4]]","[11, 51]",40,"[4, 51]",47,"[9, 50]",41,"[6, 51]",45,"[8, 50]",42,"[6, 51]",45

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 3  2  2 23]
 [23  2  2  3]]","[5, 47]",42,"[2, 47]",45,"[5, 47]",42,"[1, 50]",49,"[5, 47]",42,"[1, 50]",49

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[30, 55]",25,"[16, 55]",39,"[22, 55]",33,"[23, 55]",32,"[22, 55]",33,"[23, 55]",32

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 3  2  2 23]
 [23  2  0  5]]","[17, 54]",37,"[7, 54]",47,"[12, 54]",42,"[11, 54]",43,"[12, 54]",42,"[11, 54]",43

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  1  4]]","[24, 55]",31,"[11, 55]",44,"[18, 55]",37,"[18, 55]",37,"[17, 55]",38,"[18, 55]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  1  4]]","[23, 55]",32,"[10, 55]",45,"[18, 55]",37,"[18, 55]",37,"[17, 55]",38,"[18, 55]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  0  5]]","[23, 54]",31,"[11, 54]",43,"[17, 54]",37,"[17, 54]",37,"[16, 54]",38,"[17, 54]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  0  5]]","[19, 54]",35,"[11, 54]",43,"[17, 54]",37,"[16, 54]",38,"[16, 54]",38,"[16, 54]",38

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  0  5]]","[23, 54]",31,"[11, 54]",43,"[17, 54]",37,"[16, 54]",38,"[16, 54]",38,"[16, 54]",38

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[27, 55]",28,"[16, 55]",39,"[22, 55]",33,"[21, 55]",34,"[22, 55]",33,"[21, 55]",34

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  1 24]
 [24  1  1  4]]","[19, 56]",37,"[12, 55]",43,"[19, 56]",37,"[15, 56]",41,"[18, 56]",38,"[15, 56]",41

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  1  4]]","[16, 53]",37,"[9, 52]",43,"[16, 52]",36,"[8, 53]",45,"[15, 52]",37,"[8, 53]",45

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [23  2  1  4]]","[17, 54]",37,"[10, 53]",43,"[16, 54]",38,"[13, 54]",41,"[15, 54]",39,"[13, 54]",41

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[29, 55]",26,"[16, 55]",39,"[22, 55]",33,"[25, 55]",30,"[22, 55]",33,"[25, 55]",30

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  1 24]
 [22  3  0  5]]","[23, 55]",32,"[11, 55]",44,"[18, 55]",37,"[16, 55]",39,"[17, 55]",38,"[16, 55]",39

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  1 24]
 [24  1  1  4]]","[20, 56]",36,"[12, 55]",43,"[19, 56]",37,"[17, 56]",39,"[18, 55]",37,"[17, 56]",39

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  1 24]
 [23  2  1  4]]","[20, 55]",35,"[11, 54]",43,"[18, 55]",37,"[16, 55]",39,"[17, 55]",38,"[16, 55]",39

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  1  4]]","[24, 55]",31,"[12, 55]",43,"[18, 55]",37,"[20, 55]",35,"[17, 55]",38,"[20, 55]",35

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 3  2  2 23]
 [22  3  0  5]]","[17, 53]",36,"[5, 53]",48,"[11, 53]",42,"[13, 52]",39,"[10, 53]",43,"[13, 52]",39

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [23  2  1  4]]","[17, 54]",37,"[10, 53]",43,"[17, 53]",36,"[13, 54]",41,"[16, 53]",37,"[13, 54]",41

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [22  3  0  5]]","[30, 56]",26,"[17, 56]",39,"[23, 56]",33,"[23, 56]",33,"[23, 56]",33,"[23, 56]",33

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [24  1  2  3]]","[20, 55]",35,"[6, 55]",49,"[13, 55]",42,"[15, 55]",40,"[12, 55]",43,"[15, 55]",40

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[29, 55]",26,"[16, 55]",39,"[22, 55]",33,"[23, 55]",32,"[22, 55]",33,"[23, 55]",32

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[29, 55]",26,"[18, 55]",37,"[22, 55]",33,"[19, 55]",36,"[22, 55]",33,"[19, 55]",36

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [22  3  0  5]]","[29, 56]",27,"[17, 56]",39,"[23, 56]",33,"[24, 56]",32,"[23, 56]",33,"[24, 56]",32

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [23  2  0  5]]","[31, 57]",26,"[19, 57]",38,"[25, 57]",32,"[24, 57]",33,"[24, 57]",33,"[24, 57]",33

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  1  4]]","[24, 55]",31,"[11, 55]",44,"[18, 55]",37,"[18, 55]",37,"[18, 55]",37,"[18, 55]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 2  3  1 24]
 [23  2  1  4]]","[9, 49]",40,"[0, 51]",51,"[6, 50]",44,"[5, 50]",45,"[5, 50]",45,"[5, 50]",45

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [24  1  2  3]]","[20, 55]",35,"[6, 55]",49,"[13, 55]",42,"[15, 54]",39,"[12, 55]",43,"[15, 54]",39

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [23  2  1  4]]","[19, 54]",35,"[10, 53]",43,"[17, 53]",36,"[12, 54]",42,"[16, 53]",37,"[12, 54]",42

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [23  2  1  4]]","[25, 56]",31,"[13, 56]",43,"[19, 56]",37,"[19, 56]",37,"[18, 56]",38,"[19, 56]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  1  4]]","[23, 55]",32,"[11, 55]",44,"[18, 55]",37,"[18, 55]",37,"[17, 55]",38,"[18, 55]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  0  5]]","[23, 54]",31,"[11, 54]",43,"[17, 54]",37,"[18, 54]",36,"[17, 54]",37,"[18, 54]",36

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[28, 55]",27,"[16, 55]",39,"[22, 55]",33,"[23, 55]",32,"[22, 55]",33,"[23, 55]",32

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  1  4]]","[23, 54]",31,"[10, 54]",44,"[17, 54]",37,"[18, 54]",36,"[16, 54]",38,"[18, 54]",36

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  0  5]]","[23, 54]",31,"[11, 54]",43,"[17, 54]",37,"[17, 54]",37,"[17, 54]",37,"[17, 54]",37

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [24  1  1  4]]","[18, 55]",37,"[11, 54]",43,"[18, 55]",37,"[15, 55]",40,"[17, 55]",38,"[15, 55]",40

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  1 24]
 [22  3  0  5]]","[23, 55]",32,"[11, 55]",44,"[18, 55]",37,"[20, 55]",35,"[17, 55]",38,"[20, 55]",35

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [22  3  1  4]]","[23, 55]",32,"[11, 55]",44,"[18, 55]",37,"[17, 55]",38,"[17, 55]",38,"[17, 55]",38

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[30, 55]",25,"[16, 55]",39,"[22, 55]",33,"[25, 55]",30,"[22, 55]",33,"[25, 55]",30

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23, 40]",17,"[-9, 41]",50,"[-9, 41]",50,"[25, 38]",13,"[-9, 41]",50,"[25, 38]",13

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[24, 40]",16,"[-10, 40]",50,"[-10, 40]",50,"[25, 36]",11,"[-10, 40]",50,"[25, 36]",11

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[21, 40]",19,"[-9, 41]",50,"[-9, 41]",50,"[24, 40]",16,"[-9, 41]",50,"[24, 40]",16

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[24, 38]",14,"[-10, 40]",50,"[-10, 40]",50,"[25, 36]",11,"[-10, 40]",50,"[25, 36]",11

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[21, 40]",19,"[-10, 40]",50,"[-10, 40]",50,"[23, 37]",14,"[-10, 40]",50,"[23, 37]",14

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[20, 40]",20,"[-10, 40]",50,"[-10, 40]",50,"[24, 37]",13,"[-10, 40]",50,"[24, 37]",13

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[24, 40]",16,"[-10, 40]",50,"[-10, 40]",50,"[25, 37]",12,"[-10, 40]",50,"[25, 37]",12

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[22, 41]",19,"[-9, 41]",50,"[-9, 41]",50,"[25, 40]",15,"[-9, 41]",50,"[25, 40]",15

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23, 41]",18,"[-9, 41]",50,"[-9, 41]",50,"[25, 40]",15,"[-9, 41]",50,"[25, 40]",15

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[24, 41]",17,"[-9, 41]",50,"[-9, 41]",50,"[25, 40]",15,"[-9, 41]",50,"[25, 40]",15

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[25, 40]",15,"[-9, 41]",50,"[-9, 41]",50,"[26, 40]",14,"[-9, 41]",50,"[26, 40]",14

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[25, 41]",16,"[-9, 41]",50,"[-9, 41]",50,"[26, 40]",14,"[-9, 41]",50,"[26, 40]",14

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[24, 40]",16,"[-10, 40]",50,"[-10, 40]",50,"[25, 36]",11,"[-10, 40]",50,"[25, 36]",11

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[16, 41]",25,"[-9, 41]",50,"[-9, 41]",50,"[24, 38]",14,"[-9, 41]",50,"[24, 38]",14

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[20, 40]",20,"[-10, 40]",50,"[-10, 40]",50,"[22, 36]",14,"[-10, 40]",50,"[22, 36]",14

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[20, 41]",21,"[-9, 41]",50,"[-9, 41]",50,"[24, 40]",16,"[-9, 41]",50,"[24, 40]",16

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[24, 40]",16,"[-10, 40]",50,"[-10, 40]",50,"[25, 36]",11,"[-10, 40]",50,"[25, 36]",11

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[14, 40]",26,"[-10, 40]",50,"[-10, 40]",50,"[23, 38]",15,"[-10, 40]",50,"[23, 38]",15

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[22, 40]",18,"[-10, 40]",50,"[-10, 40]",50,"[24, 37]",13,"[-10, 40]",50,"[24, 37]",13

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[19, 40]",21,"[-9, 41]",50,"[-9, 41]",50,"[23, 40]",17,"[-9, 41]",50,"[23, 40]",17

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23, 40]",17,"[-9, 41]",50,"[-9, 41]",50,"[24, 40]",16,"[-9, 41]",50,"[24, 40]",16

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23, 40]",17,"[-9, 41]",50,"[-9, 41]",50,"[25, 40]",15,"[-9, 41]",50,"[25, 40]",15

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[25, 40]",15,"[-9, 41]",50,"[-9, 41]",50,"[25, 38]",13,"[-9, 41]",50,"[25, 38]",13

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23, 41]",18,"[-9, 41]",50,"[-9, 41]",50,"[25, 40]",15,"[-9, 41]",50,"[25, 40]",15

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[20, 40]",20,"[-10, 40]",50,"[-10, 40]",50,"[24, 38]",14,"[-10, 40]",50,"[24, 38]",14

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[24, 41]",17,"[-9, 41]",50,"[-9, 41]",50,"[26, 40]",14,"[-9, 41]",50,"[26, 40]",14

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[25, 40]",15,"[-9, 41]",50,"[-9, 41]",50,"[25, 40]",15,"[-9, 41]",50,"[25, 40]",15

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[21, 40]",19,"[-9, 41]",50,"[-9, 41]",50,"[26, 38]",12,"[-9, 41]",50,"[26, 38]",12

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23, 41]",18,"[-9, 41]",50,"[-9, 41]",50,"[25, 40]",15,"[-9, 41]",50,"[25, 40]",15

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[21, 41]",20,"[-9, 41]",50,"[-9, 41]",50,"[26, 40]",14,"[-9, 41]",50,"[26, 40]",14

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[23, 38]",15,"[-10, 40]",50,"[-10, 40]",50,"[24, 36]",12,"[-10, 40]",50,"[24, 36]",12

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[20, 41]",21,"[-9, 41]",50,"[-9, 41]",50,"[23, 40]",17,"[-9, 41]",50,"[23, 40]",17

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[22, 36]",14,"[-10, 40]",50,"[-10, 40]",50,"[23, 36]",13,"[-10, 40]",50,"[23, 36]",13

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[24, 40]",16,"[-9, 41]",50,"[-9, 41]",50,"[26, 40]",14,"[-9, 41]",50,"[26, 40]",14

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[19, 40]",21,"[-9, 41]",50,"[-9, 41]",50,"[24, 40]",16,"[-9, 41]",50,"[24, 40]",16

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[22, 40]",18,"[-10, 40]",50,"[-10, 40]",50,"[24, 36]",12,"[-10, 40]",50,"[24, 36]",12

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[24, 40]",16,"[-9, 41]",50,"[-9, 41]",50,"[25, 38]",13,"[-9, 41]",50,"[25, 38]",13

