"[[0 6 5 1]
 [5 1 0 6]]","[-11, 11]",22,"[-12, 12]",24,"[-12, 12]",24,"[-9, 9]",18,"[-12, 12]",24,"[-9, 9]",18
"[[0 6 5 1]
 [6 0 2 4]]","[-12, 7]",19,"[-13, 11]",24,"[-13, 10]",23,"[-11, 6]",17,"[-13, 10]",23,"[-11, 6]",17
"[[0 6 6 0]
 [6 0 0 6]]","[-10, 10]",20,"[-12, 12]",24,"[-12, 12]",24,"[-7, 6]",13,"[-12, 12]",24,"[-7, 6]",13
"[[0 6 4 2]
 [4 2 0 6]]","[-10, 10]",20,"[-12, 12]",24,"[-11, 11]",22,"[-10, 10]",20,"[-11, 11]",22,"[-10, 10]",20
"[[1 5 6 0]
 [6 0 0 6]]","[-6, 12]",18,"[-11, 13]",24,"[-11, 13]",24,"[-4, 9]",13,"[-11, 13]",24,"[-4, 9]",13
"[[0 6 5 1]
 [6 0 1 5]]","[-11, 12]",23,"[-12, 12]",24,"[-12, 12]",24,"[-7, 9]",16,"[-12, 12]",24,"[-7, 9]",16
"[[0 6 5 1]
 [6 0 0 6]]","[-5, 12]",17,"[-11, 13]",24,"[-11, 13]",24,"[-5, 10]",15,"[-11, 13]",24,"[-5, 10]",15
"[[1 5 6 0]
 [6 0 0 6]]","[-7, 12]",19,"[-11, 13]",24,"[-11, 13]",24,"[-5, 10]",15,"[-11, 13]",24,"[-5, 10]",15
"[[0 6 6 0]
 [5 1 0 6]]","[-13, 6]",19,"[-13, 11]",24,"[-13, 11]",24,"[-10, 5]",15,"[-13, 11]",24,"[-10, 5]",15
"[[1 5 6 0]
 [6 0 1 5]]","[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-11, 11]",22,"[-12, 12]",24,"[-11, 11]",22
"[[1 5 6 0]
 [6 0 0 6]]","[-7, 13]",20,"[-11, 13]",24,"[-11, 13]",24,"[-6, 12]",18,"[-11, 13]",24,"[-6, 12]",18
"[[1 5 6 0]
 [5 1 0 6]]","[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-11, 7]",18,"[-12, 12]",24,"[-11, 7]",18
"[[0 6 5 1]
 [6 0 2 4]]","[-12, 9]",21,"[-13, 11]",24,"[-13, 10]",23,"[-11, 8]",19,"[-13, 10]",23,"[-11, 8]",19
"[[1 5 6 0]
 [5 1 0 6]]","[-9, 11]",20,"[-12, 12]",24,"[-12, 12]",24,"[-7, 9]",16,"[-12, 12]",24,"[-7, 9]",16
"[[0 6 5 1]
 [6 0 1 5]]","[-11, 11]",22,"[-12, 12]",24,"[-12, 12]",24,"[-9, 8]",17,"[-12, 12]",24,"[-9, 8]",17
"[[0 6 5 1]
 [6 0 1 5]]","[-12, 12]",24,"[-12, 12]",24,"[-12, 12]",24,"[-8, 9]",17,"[-12, 12]",24,"[-8, 9]",17
"[[2 4 6 0]
 [6 0 1 5]]","[-10, 12]",22,"[-11, 13]",24,"[-10, 13]",23,"[-10, 12]",22,"[-10, 13]",23,"[-10, 12]",22
"[[1 5 6 0]
 [6 0 1 5]]","[-9, 11]",20,"[-12, 12]",24,"[-12, 12]",24,"[-8, 11]",19,"[-12, 12]",24,"[-8, 11]",19
"[[1 5 5 1]
 [5 1 0 6]]","[-8, 12]",20,"[-11, 13]",24,"[-10, 13]",23,"[-7, 11]",18,"[-10, 13]",23,"[-7, 11]",18
"[[1 5 6 0]
 [6 0 0 6]]","[-11, 10]",21,"[-11, 13]",24,"[-11, 13]",24,"[-7, 8]",15,"[-11, 13]",24,"[-7, 8]",15
"[[1 5 6 0]
 [6 0 1 5]]","[-12, 8]",20,"[-12, 12]",24,"[-12, 12]",24,"[-11, 8]",19,"[-12, 12]",24,"[-11, 8]",19
"[[0 6 5 1]
 [6 0 1 5]]","[-11, 11]",22,"[-12, 12]",24,"[-12, 12]",24,"[-11, 9]",20,"[-12, 12]",24,"[-11, 9]",20
"[[1 5 6 0]
 [6 0 1 5]]","[-12, 11]",23,"[-12, 12]",24,"[-12, 12]",24,"[-11, 8]",19,"[-12, 12]",24,"[-11, 8]",19
"[[0 6 5 1]
 [5 1 0 6]]","[-11, 9]",20,"[-12, 12]",24,"[-12, 12]",24,"[-9, 8]",17,"[-12, 12]",24,"[-9, 8]",17
"[[0 6 5 1]
 [5 1 0 6]]","[-11, 12]",23,"[-12, 12]",24,"[-12, 12]",24,"[-11, 11]",22,"[-12, 12]",24,"[-11, 11]",22
"[[0 6 6 0]
 [6 0 0 6]]","[-7, 12]",19,"[-12, 12]",24,"[-12, 12]",24,"[-5, 8]",13,"[-12, 12]",24,"[-5, 8]",13
"[[1 5 6 0]
 [6 0 0 6]]","[-11, 10]",21,"[-11, 13]",24,"[-11, 13]",24,"[-3, 10]",13,"[-11, 13]",24,"[-3, 10]",13
"[[0 6 5 1]
 [6 0 0 6]]","[-9, 12]",21,"[-11, 13]",24,"[-11, 13]",24,"[-7, 10]",17,"[-11, 13]",24,"[-7, 10]",17
"[[0 6 5 1]
 [5 1 1 5]]","[-11, 10]",21,"[-13, 11]",24,"[-13, 10]",23,"[-11, 10]",21,"[-13, 10]",23,"[-11, 10]",21
"[[2 4 6 0]
 [6 0 1 5]]","[-8, 12]",20,"[-11, 13]",24,"[-10, 13]",23,"[-7, 11]",18,"[-10, 13]",23,"[-7, 11]",18
"[[1 5 6 0]
 [6 0 2 4]]","[-11, 8]",19,"[-13, 11]",24,"[-13, 10]",23,"[-11, 7]",18,"[-13, 10]",23,"[-11, 7]",18
"[[0 6 6 0]
 [5 1 1 5]]","[-14, 5]",19,"[-14, 10]",24,"[-14, 9]",23,"[-12, 4]",16,"[-14, 9]",23,"[-12, 4]",16
"[[1 5 6 0]
 [5 1 0 6]]","[-11, 11]",22,"[-12, 12]",24,"[-12, 12]",24,"[-9, 8]",17,"[-12, 12]",24,"[-9, 8]",17
"[[1 5 5 1]
 [5 1 0 6]]","[-9, 12]",21,"[-11, 13]",24,"[-10, 13]",23,"[-6, 11]",17,"[-10, 13]",23,"[-6, 11]",17
"[[1 5 6 0]
 [4 2 0 6]]","[-12, 7]",19,"[-13, 11]",24,"[-13, 10]",23,"[-11, 6]",17,"[-13, 10]",23,"[-11, 6]",17
"[[0 6 4 2]
 [5 1 0 6]]","[-7, 11]",18,"[-11, 13]",24,"[-10, 13]",23,"[-7, 9]",16,"[-10, 13]",23,"[-7, 9]",16
"[[0 6 5 1]
 [6 0 1 5]]","[-11, 11]",22,"[-12, 12]",24,"[-12, 12]",24,"[-9, 9]",18,"[-12, 12]",24,"[-9, 9]",18
"[[1 5 6 0]
 [6 0 2 4]]","[-13, 9]",22,"[-13, 11]",24,"[-13, 10]",23,"[-11, 8]",19,"[-13, 10]",23,"[-11, 8]",19
"[[0 6 5 1]
 [6 0 1 5]]","[-11, 9]",20,"[-12, 12]",24,"[-12, 12]",24,"[-9, 7]",16,"[-12, 12]",24,"[-9, 7]",16
"[[0 6 6 0]
 [5 1 0 6]]","[-12, 6]",18,"[-13, 11]",24,"[-13, 11]",24,"[-10, 5]",15,"[-13, 11]",24,"[-10, 5]",15
"[[1 5 6 0]
 [6 0 0 6]]","[-8, 8]",16,"[-11, 13]",24,"[-11, 13]",24,"[-6, 8]",14,"[-11, 13]",24,"[-6, 8]",14
"[[1 5 6 0]
 [5 1 0 6]]","[-11, 9]",20,"[-12, 12]",24,"[-12, 12]",24,"[-8, 8]",16,"[-12, 12]",24,"[-8, 8]",16
"[[2 5 7 0]
 [6 1 0 7]]","[-9, 15]",24,"[-13, 15]",28,"[-12, 15]",27,"[-8, 13]",21,"[-12, 15]",27,"[-8, 13]",21
"[[1 6 6 1]
 [6 1 0 7]]","[-9, 13]",22,"[-13, 15]",28,"[-12, 15]",27,"[-7, 13]",20,"[-12, 15]",27,"[-7, 13]",20
